# Version: 1
# Created by: Brainsight 2.3.10
# Units: millimetres
# Encoding: UTF-8
# Notes: Each column is delimited by a tab.
# Date	Time	Polaris Frame Number	Calibration/Tracker Name	x	y	z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2
2019-03-22	14:10:17.526	23161	70mm alpha	135.437	129.557	134.037	-0.899	0.322	0.297	-0.342	-0.940	-0.014	0.274	-0.114	0.955
2019-03-22	14:10:17.576	23164	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.576	23164	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.576	23164	LCT371	16.193	276.170	-997.808	-0.706	0.476	-0.524	-0.229	-0.854	-0.467	-0.670	-0.210	0.712
2019-03-22	14:10:17.576	23164	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.576	23164	ST1089	256.791	157.334	-910.396	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:17.576	23164	70mm alpha	135.652	129.427	134.125	-0.898	0.320	0.301	-0.340	-0.940	-0.015	0.278	-0.116	0.953
2019-03-22	14:10:17.627	23167	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.627	23167	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.627	23167	LCT371	16.232	277.128	-997.759	-0.708	0.472	-0.526	-0.229	-0.857	-0.461	-0.668	-0.206	0.715
2019-03-22	14:10:17.627	23167	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.627	23167	ST1089	256.773	157.318	-910.387	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:10:17.627	23167	70mm alpha	136.638	128.860	134.188	-0.899	0.313	0.306	-0.334	-0.942	-0.018	0.283	-0.118	0.952
2019-03-22	14:10:17.688	23170	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.688	23170	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.688	23170	LCT371	16.287	278.729	-997.721	-0.711	0.465	-0.528	-0.230	-0.863	-0.451	-0.665	-0.199	0.720
2019-03-22	14:10:17.688	23170	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.688	23170	ST1089	256.773	157.312	-910.395	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:17.688	23170	70mm alpha	138.367	128.114	133.928	-0.900	0.304	0.312	-0.327	-0.945	-0.021	0.288	-0.121	0.950
2019-03-22	14:10:17.738	23173	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.738	23173	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.738	23173	LCT371	16.434	280.872	-997.750	-0.713	0.457	-0.532	-0.230	-0.869	-0.439	-0.662	-0.191	0.724
2019-03-22	14:10:17.738	23173	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.738	23173	ST1089	256.796	157.309	-910.418	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:10:17.738	23173	70mm alpha	140.612	126.990	133.839	-0.901	0.293	0.319	-0.317	-0.948	-0.024	0.295	-0.123	0.947
2019-03-22	14:10:17.788	23176	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.788	23176	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.788	23176	LCT371	16.412	282.375	-997.951	-0.716	0.449	-0.534	-0.230	-0.874	-0.428	-0.659	-0.183	0.729
2019-03-22	14:10:17.788	23176	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.788	23176	ST1089	256.765	157.290	-910.431	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:17.788	23176	70mm alpha	142.298	126.240	133.788	-0.902	0.282	0.326	-0.308	-0.951	-0.030	0.302	-0.127	0.945
2019-03-22	14:10:17.838	23179	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.838	23179	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.838	23179	LCT371	16.140	282.921	-998.288	-0.719	0.443	-0.535	-0.229	-0.879	-0.419	-0.656	-0.179	0.733
2019-03-22	14:10:17.838	23179	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.838	23179	ST1089	256.745	157.265	-910.448	-0.837	0.528	-0.143	-0.500	-0.845	-0.188	-0.220	-0.086	0.972
2019-03-22	14:10:17.838	23179	70mm alpha	143.027	126.002	133.708	-0.903	0.273	0.331	-0.301	-0.953	-0.034	0.306	-0.130	0.943
2019-03-22	14:10:17.888	23182	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.888	23182	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.888	23182	LCT371	15.898	283.192	-998.776	-0.722	0.437	-0.537	-0.229	-0.883	-0.411	-0.653	-0.173	0.737
2019-03-22	14:10:17.888	23182	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.888	23182	ST1089	256.755	157.279	-910.444	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:17.888	23182	70mm alpha	143.443	125.908	133.843	-0.904	0.266	0.336	-0.295	-0.955	-0.038	0.310	-0.133	0.941
2019-03-22	14:10:17.939	23185	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.939	23185	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.939	23185	LCT371	15.761	283.416	-999.362	-0.724	0.432	-0.538	-0.230	-0.886	-0.402	-0.651	-0.167	0.741
2019-03-22	14:10:17.939	23185	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.939	23185	ST1089	256.775	157.306	-910.463	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:17.939	23185	70mm alpha	143.684	125.959	133.900	-0.904	0.260	0.340	-0.290	-0.956	-0.041	0.315	-0.136	0.939
2019-03-22	14:10:17.989	23188	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.989	23188	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.989	23188	LCT371	15.845	283.719	-1000.056	-0.725	0.429	-0.539	-0.233	-0.889	-0.393	-0.648	-0.160	0.745
2019-03-22	14:10:17.989	23188	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:17.989	23188	ST1089	256.760	157.284	-910.479	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:17.989	23188	70mm alpha	143.754	126.021	134.006	-0.903	0.252	0.348	-0.285	-0.958	-0.045	0.322	-0.139	0.936
2019-03-22	14:10:18.039	23191	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.039	23191	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.039	23191	LCT371	16.287	284.224	-1000.842	-0.727	0.425	-0.539	-0.239	-0.893	-0.381	-0.644	-0.148	0.751
2019-03-22	14:10:18.039	23191	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.039	23191	ST1089	256.760	157.259	-910.516	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:18.039	23191	70mm alpha	143.772	126.071	134.009	-0.901	0.244	0.359	-0.280	-0.959	-0.049	0.332	-0.144	0.932
2019-03-22	14:10:18.089	23194	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.089	23194	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.089	23194	LCT371	16.538	284.492	-1001.518	-0.729	0.421	-0.540	-0.243	-0.896	-0.371	-0.640	-0.140	0.756
2019-03-22	14:10:18.089	23194	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.089	23194	ST1089	256.750	157.253	-910.491	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.086	0.972
2019-03-22	14:10:18.089	23194	70mm alpha	143.716	126.113	134.086	-0.899	0.237	0.368	-0.275	-0.960	-0.053	0.341	-0.149	0.928
2019-03-22	14:10:18.140	23197	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.140	23197	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.140	23197	LCT371	16.800	284.706	-1002.145	-0.730	0.417	-0.540	-0.246	-0.899	-0.362	-0.637	-0.132	0.760
2019-03-22	14:10:18.140	23197	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.140	23197	ST1089	256.768	157.268	-910.451	-0.837	0.528	-0.143	-0.500	-0.845	-0.188	-0.220	-0.086	0.972
2019-03-22	14:10:18.140	23197	70mm alpha	143.622	126.106	134.118	-0.898	0.230	0.376	-0.270	-0.961	-0.056	0.348	-0.152	0.925
2019-03-22	14:10:18.190	23200	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.190	23200	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.190	23200	LCT371	16.971	284.705	-1002.589	-0.732	0.414	-0.542	-0.248	-0.902	-0.355	-0.635	-0.125	0.762
2019-03-22	14:10:18.190	23200	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.190	23200	ST1089	256.779	157.285	-910.458	-0.837	0.528	-0.143	-0.501	-0.845	-0.188	-0.220	-0.086	0.972
2019-03-22	14:10:18.190	23200	70mm alpha	143.493	125.941	134.185	-0.897	0.225	0.381	-0.266	-0.962	-0.058	0.354	-0.153	0.923
2019-03-22	14:10:18.241	23203	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.241	23203	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.241	23203	LCT371	17.108	284.477	-1002.802	-0.732	0.411	-0.543	-0.248	-0.903	-0.350	-0.634	-0.121	0.764
2019-03-22	14:10:18.241	23203	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.241	23203	ST1089	256.764	157.276	-910.448	-0.837	0.528	-0.143	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:10:18.241	23203	70mm alpha	143.304	125.642	134.258	-0.897	0.221	0.384	-0.263	-0.963	-0.060	0.357	-0.154	0.921
2019-03-22	14:10:18.291	23206	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.291	23206	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.291	23206	LCT371	17.447	284.159	-1002.742	-0.734	0.409	-0.543	-0.249	-0.905	-0.346	-0.632	-0.118	0.766
2019-03-22	14:10:18.291	23206	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.291	23206	ST1089	256.765	157.266	-910.450	-0.837	0.528	-0.143	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:10:18.291	23206	70mm alpha	143.015	125.144	134.259	-0.896	0.217	0.386	-0.260	-0.964	-0.062	0.359	-0.156	0.920
2019-03-22	14:10:18.342	23209	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.342	23209	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.342	23209	LCT371	18.020	283.913	-1002.528	-0.735	0.407	-0.542	-0.250	-0.906	-0.342	-0.630	-0.116	0.768
2019-03-22	14:10:18.342	23209	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.342	23209	ST1089	256.773	157.276	-910.432	-0.837	0.528	-0.143	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:18.342	23209	70mm alpha	142.735	124.608	133.948	-0.896	0.214	0.388	-0.259	-0.964	-0.065	0.360	-0.159	0.919
2019-03-22	14:10:18.392	23212	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.392	23212	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.392	23212	LCT371	18.791	283.819	-1002.029	-0.737	0.406	-0.541	-0.250	-0.907	-0.340	-0.629	-0.115	0.769
2019-03-22	14:10:18.392	23212	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.392	23212	ST1089	256.788	157.288	-910.415	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:18.392	23212	70mm alpha	142.633	123.656	133.783	-0.896	0.212	0.390	-0.258	-0.964	-0.068	0.362	-0.161	0.918
2019-03-22	14:10:18.443	23215	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.443	23215	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.443	23215	LCT371	19.711	283.973	-1001.378	-0.737	0.405	-0.541	-0.250	-0.907	-0.338	-0.628	-0.114	0.770
2019-03-22	14:10:18.443	23215	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.443	23215	ST1089	256.778	157.287	-910.418	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:18.443	23215	70mm alpha	142.749	122.527	133.366	-0.896	0.211	0.391	-0.257	-0.964	-0.068	0.363	-0.161	0.918
2019-03-22	14:10:18.504	23218	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.504	23218	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.504	23218	LCT371	20.565	284.436	-1000.693	-0.738	0.404	-0.541	-0.250	-0.908	-0.336	-0.627	-0.113	0.771
2019-03-22	14:10:18.504	23218	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.504	23218	ST1089	256.762	157.282	-910.428	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:18.504	23218	70mm alpha	143.225	121.370	133.025	-0.896	0.209	0.392	-0.256	-0.964	-0.070	0.363	-0.163	0.917
2019-03-22	14:10:18.554	23221	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.554	23221	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.554	23221	LCT371	21.204	285.444	-999.966	-0.738	0.402	-0.542	-0.249	-0.909	-0.335	-0.627	-0.112	0.771
2019-03-22	14:10:18.554	23221	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.554	23221	ST1089	256.766	157.291	-910.428	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:18.554	23221	70mm alpha	144.351	120.245	132.524	-0.896	0.208	0.392	-0.254	-0.965	-0.070	0.363	-0.163	0.917
2019-03-22	14:10:18.604	23224	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.604	23224	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.604	23224	LCT371	21.638	287.115	-999.339	-0.739	0.399	-0.543	-0.247	-0.910	-0.333	-0.627	-0.112	0.771
2019-03-22	14:10:18.604	23224	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.604	23224	ST1089	256.769	157.294	-910.441	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:18.604	23224	70mm alpha	146.143	119.203	131.928	-0.897	0.204	0.392	-0.251	-0.965	-0.071	0.364	-0.162	0.917
2019-03-22	14:10:18.654	23227	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.654	23227	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.654	23227	LCT371	21.831	289.258	-998.916	-0.740	0.396	-0.544	-0.246	-0.912	-0.329	-0.626	-0.110	0.772
2019-03-22	14:10:18.654	23227	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.654	23227	ST1089	256.777	157.288	-910.429	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:18.654	23227	70mm alpha	148.513	118.303	131.501	-0.898	0.200	0.393	-0.247	-0.966	-0.072	0.365	-0.162	0.917
2019-03-22	14:10:18.704	23230	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.704	23230	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.704	23230	LCT371	21.802	291.349	-998.657	-0.741	0.392	-0.545	-0.244	-0.913	-0.326	-0.626	-0.109	0.773
2019-03-22	14:10:18.704	23230	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.704	23230	ST1089	256.779	157.294	-910.422	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:18.704	23230	70mm alpha	150.780	117.839	131.007	-0.898	0.196	0.394	-0.243	-0.967	-0.073	0.366	-0.162	0.916
2019-03-22	14:10:18.755	23233	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.755	23233	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.755	23233	LCT371	21.438	293.014	-998.505	-0.741	0.390	-0.547	-0.242	-0.914	-0.324	-0.626	-0.108	0.772
2019-03-22	14:10:18.755	23233	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.755	23233	ST1089	256.765	157.296	-910.403	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:18.755	23233	70mm alpha	152.719	117.543	130.988	-0.899	0.194	0.393	-0.241	-0.968	-0.073	0.366	-0.161	0.917
2019-03-22	14:10:18.805	23236	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.805	23236	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.805	23236	LCT371	20.933	294.238	-998.593	-0.741	0.389	-0.547	-0.242	-0.915	-0.323	-0.626	-0.107	0.772
2019-03-22	14:10:18.805	23236	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.805	23236	ST1089	256.751	157.285	-910.446	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:18.805	23236	70mm alpha	154.056	117.824	130.810	-0.899	0.193	0.393	-0.239	-0.968	-0.073	0.367	-0.160	0.917
2019-03-22	14:10:18.855	23239	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.855	23239	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.855	23239	LCT371	20.249	295.212	-998.900	-0.741	0.388	-0.548	-0.241	-0.915	-0.322	-0.626	-0.107	0.772
2019-03-22	14:10:18.855	23239	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.855	23239	ST1089	256.746	157.283	-910.431	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:18.855	23239	70mm alpha	155.121	118.374	130.935	-0.899	0.192	0.393	-0.238	-0.968	-0.073	0.367	-0.159	0.917
2019-03-22	14:10:18.905	23242	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.905	23242	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.905	23242	LCT371	19.299	295.914	-999.382	-0.741	0.387	-0.548	-0.240	-0.916	-0.323	-0.627	-0.108	0.771
2019-03-22	14:10:18.905	23242	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.905	23242	ST1089	256.753	157.290	-910.405	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:18.905	23242	70mm alpha	155.972	119.182	131.325	-0.900	0.191	0.393	-0.238	-0.969	-0.073	0.366	-0.159	0.917
2019-03-22	14:10:18.956	23245	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.956	23245	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.956	23245	LCT371	18.195	296.365	-1000.115	-0.741	0.387	-0.548	-0.239	-0.916	-0.323	-0.627	-0.108	0.771
2019-03-22	14:10:18.956	23245	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:18.956	23245	ST1089	256.754	157.289	-910.403	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:18.956	23245	70mm alpha	156.546	120.438	131.579	-0.900	0.192	0.391	-0.238	-0.969	-0.073	0.365	-0.159	0.917
2019-03-22	14:10:19.006	23248	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.006	23248	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.006	23248	LCT371	16.883	296.455	-1000.963	-0.741	0.388	-0.549	-0.239	-0.915	-0.325	-0.628	-0.110	0.770
2019-03-22	14:10:19.006	23248	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.006	23248	ST1089	256.756	157.284	-910.413	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:19.006	23248	70mm alpha	156.760	121.905	131.995	-0.900	0.193	0.390	-0.238	-0.969	-0.072	0.364	-0.157	0.918
2019-03-22	14:10:19.057	23251	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.057	23251	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.057	23251	LCT371	15.526	296.253	-1001.963	-0.740	0.389	-0.549	-0.238	-0.915	-0.327	-0.629	-0.111	0.770
2019-03-22	14:10:19.057	23251	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.057	23251	ST1089	256.753	157.281	-910.406	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:19.057	23251	70mm alpha	156.621	123.552	132.602	-0.901	0.194	0.389	-0.239	-0.968	-0.071	0.363	-0.157	0.918
2019-03-22	14:10:19.107	23254	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.107	23254	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:19.107	23254	LCT371	14.175	295.808	-1003.012	-0.740	0.390	-0.548	-0.238	-0.914	-0.328	-0.629	-0.112	0.769
2019-03-22	14:10:19.107	23254	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
